Rede, Jogador, ID do Jogo, Stake, Data, Participantes, Rake, Jogo, Estrutura, Velocidade, Resultado, Posição, Bandeiras, Moeda, Reentradas/Recompras, Duração, Jogadores por mesa, Prêmio, Nome, Total de Reentradas
WPN,"HiThxBye",31534419,15.0,2024-04-28 17:48,1353,1.5,H,No Limit,Normal,-15.0,480,Multi-Entry,USD,,37090,8,,"BIG10 - $25,000 GTD",672
WPN,"HiThxBye",31493013,60.0,2024-04-28 13:33,388,6.0,H,No Limit,Normal,6.0,41,Satellite Multi-Entry,USD,,16106,8,66.0,"Route 66 - $100,000 GTD Last [Flight]",166
WPN,"HiThxBye",31523498,15.0,2024-04-25 17:32,282,1.5,H,No Limit,Normal,-31.5,56,Multi-Entry,USD,1,21768,8,,"$5,000 GTD",117
WPN,"HiThxBye",31522550,15.0,2024-04-25 17:00,585,1.5,H,No Limit,Normal,18.25,43,Multi-Entry,USD,,34257,8,33.25,"BIG10 - $12,500 GTD",240
WPN,"HiThxBye",31518261,15.0,2024-04-24 17:30,258,1.5,H,No Limit,Normal,-48.0,96,Multi-Entry,USD,2,21614,8,,"$5,000 GTD",97
WPN,"HiThxBye",31517335,15.0,2024-04-24 17:15,681,1.5,H,No Limit,Normal,-15.0,187,Multi-Entry,USD,,35104,8,,"BIG10 - $12,500 GTD",256
WPN,"HiThxBye",31517606,30.0,2024-04-24 14:21,97,3.0,H,No Limit,Normal,-30.0,35,6-Max Multi-Entry,USD,,20194,6,,"$4,000 GTD 6-Max",43
WPN,"HiThxBye",31512725,15.0,2024-04-23 17:24,252,1.5,H,No Limit,Normal,1158.16,1,Multi-Entry,USD,,21296,8,1173.16,"$5,000 GTD",96
WPN,"HiThxBye",31511866,15.0,2024-04-23 17:00,590,1.5,H,No Limit,Normal,-15.0,156,Multi-Entry,USD,,34238,8,,"BIG10 - $12,500 GTD",249
WPN,"HiThxBye",31492000,50.0,2024-04-21 22:53,1449,5.0,H,No Limit,Normal,-18.46,241,Multi-Entry,USD,1,42533,8,86.54,"Special BIG10 - $100,000 GTD",742
WPN,"HiThxBye",31491732,100.0,2024-04-21 21:34,1890,9.0,H,No Limit,Normal,-100.0,1835,Multi-Entry,USD,,41387,8,,"Sunday WarmUp - $300,000 GTD",1113
WPN,"HiThxBye",31500848,30.0,2024-04-21 20:29,1476,3.0,H,No Limit,Normal,-63.0,322,Multi-Entry,USD,1,41078,8,,"BIG10 - $60,000 GTD",743
WPN,"HiThxBye",31491145,15.0,2024-04-21 17:34,1252,1.5,H,No Limit,Normal,-15.0,336,Multi-Entry,USD,,36286,8,,"BIG10 - $25,000 GTD",620
WPN,"HiThxBye",31457409,60.0,2024-04-21 14:04,206,6.0,H,No Limit,Normal,-60.0,175,Satellite Multi-Entry,USD,,5647,8,,"Route 66 - $100K GTD LAST CHANCE Hyper [Flight]",64
WPN,"HiThxBye",31457420,60.0,2024-04-21 13:33,351,6.0,H,No Limit,Normal,-60.0,295,Satellite Multi-Entry,USD,,16122,8,,"Route 66 - $100,000 GTD Last [Flight]",163
WPN,"HiThxBye",31477001,30.0,2024-04-17 19:39,556,3.0,H,No Limit,Normal,-63.0,238,Multi-Entry,USD,1,34498,8,,"BIG10 - $25,000 GTD",339
WPN,"HiThxBye",31477301,15.0,2024-04-17 17:17,209,1.5,H,No Limit,Normal,-15.0,40,Multi-Entry,USD,,20874,8,,"$5,000 GTD",56
WPN,"HiThxBye",31476459,15.0,2024-04-17 16:38,595,1.5,H,No Limit,Normal,-15.0,259,Multi-Entry,USD,,32939,8,,"BIG10 - $12,500 GTD",229
WPN,"HiThxBye",31472261,30.0,2024-04-16 19:46,570,3.0,H,No Limit,Normal,-63.0,200,Multi-Entry,USD,1,34890,8,,"BIG10 - $25,000 GTD",279
WPN,"HiThxBye",31472552,15.0,2024-04-16 17:32,257,1.5,H,No Limit,Normal,-15.0,108,Multi-Entry,USD,,21750,8,,"$5,000 GTD",73
WPN,"HiThxBye",31471759,15.0,2024-04-16 17:04,607,1.5,H,No Limit,Normal,-15.0,153,Multi-Entry,USD,,34488,8,,"BIG10 - $12,500 GTD",261
WPN,"HiThxBye",31471969,30.0,2024-04-16 13:55,100,3.0,H,No Limit,Normal,-30.0,49,6-Max Multi-Entry,USD,,18615,6,,"$4,000 GTD 6-Max",36
WPN,"HiThxBye",31467519,30.0,2024-04-15 19:15,566,3.0,H,No Limit,Normal,-63.0,265,Multi-Entry,USD,1,33025,8,,"BIG10 - $25,000 GTD",322
WPN,"HiThxBye",31467912,15.0,2024-04-15 17:34,275,1.5,H,No Limit,Normal,-31.5,89,Multi-Entry,USD,1,21867,8,,"$5,000 GTD",84
WPN,"HiThxBye",31467070,15.0,2024-04-15 17:10,670,1.5,H,No Limit,Normal,-15.0,262,Multi-Entry,USD,,34802,8,,"BIG10 - $12,500 GTD",260
WPN,"HiThxBye",31456274,50.0,2024-04-14 22:51,1467,5.0,H,No Limit,Normal,-160.0,782,Multi-Entry,USD,2,42383,8,,"Special BIG10 - $100,000 GTD",768
WPN,"HiThxBye",31457608,40.0,2024-04-14 22:07,643,4.0,H,No Limit,Normal,-40.0,503,Multi-Entry,USD,,27440,8,,"$30,000 GTD",285
WPN,"HiThxBye",31455984,100.0,2024-04-14 22:02,1932,9.0,H,No Limit,Normal,-209.0,1134,Multi-Entry,USD,1,43020,8,,"Sunday WarmUp - $300,000 GTD",1207
WPN,"HiThxBye",31361368,80.0,2024-04-14 21:43,1032,8.0,H,No Limit,Normal,-80.0,445,Multi-Entry,USD,,30782,8,,"VenomSpecial - $100,000 GTD",588
WPN,"HiThxBye",31422147,60.0,2024-04-14 19:43,306,6.0,H,No Limit,Normal,49.0,186,,USD,,18793,8,109.0,"Route 66 - $100,000 GTD [Day2]",
WPN,"HiThxBye",31459075,30.0,2024-04-14 18:24,1123,3.0,H,No Limit,Normal,-63.0,632,Multi-Entry,USD,1,33540,8,,"BIG10 - $50,000 GTD",492
WPN,"HiThxBye",31422158,60.0,2024-04-14 14:04,257,6.0,H,No Limit,Normal,6.0,3,Satellite Multi-Entry,USD,,5664,8,66.0,"Route 66 - $100K GTD LAST CHANCE Hyper [Flight]",77
WPN,"HiThxBye",31422167,60.0,2024-04-14 13:33,364,6.0,H,No Limit,Normal,-60.0,280,Satellite Multi-Entry,USD,,16095,8,,"Route 66 - $100,000 GTD Last [Flight]",149
WPN,"HiThxBye",31329629,20.0,2024-04-12 19:22,486,2.0,H,No Limit,Turbo,-20.0,112,Multi-Entry,USD,,25655,8,,"Turbo #27M - $15,000 GTD",282
WPN,"HiThxBye",31329667,25.0,2024-04-11 19:15,525,2.5,H,No Limit,Turbo,-52.5,233,Multi-Entry,USD,1,22244,8,,"Turbo #26M - $15,000 GTD",264
WPN,"HiThxBye",31448372,15.0,2024-04-11 18:03,277,1.5,H,No Limit,Normal,-31.5,100,Multi-Entry,USD,1,23617,8,,"$4,000 GTD",109
WPN,"HiThxBye",31448362,50.0,2024-04-11 17:22,599,5.0,H,No Limit,Normal,-50.0,450,Multi-Entry,USD,,35554,8,,"Big Poker Thursdays - $30,000 GTD",332
WPN,"HiThxBye",31329858,25.0,2024-04-09 18:09,431,2.5,H,No Limit,Turbo,59.11,19,Multi-Entry,USD,,21243,8,84.11,"Turbo #16L - $15,000 GTD",180
WPN,"HiThxBye",31431824,40.0,2024-04-08 21:10,232,4.0,H,No Limit,Normal,-128.0,109,Multi-Entry,USD,2,27655,8,,"Mega Stack - $10,000 GTD",107
WPN,"HiThxBye",31329856,25.0,2024-04-08 18:12,557,2.5,H,No Limit,Turbo,-25.0,446,Multi-Entry,USD,,21479,8,,"Turbo #12M - $15,000 GTD",214
WPN,"HiThxBye",31421070,100.0,2024-04-07 22:37,2020,9.0,H,No Limit,Normal,218.14,152,Multi-Entry,USD,,45126,8,318.14,"Sunday WarmUp - $300,000 GTD",1233
WPN,"HiThxBye",31421521,50.0,2024-04-07 22:18,1239,5.0,H,No Limit,Normal,-160.0,586,Multi-Entry,USD,2,40394,8,,"Special BIG10 - $75,000 GTD",593
WPN,"HiThxBye",31421543,30.0,2024-04-07 20:30,1734,3.0,H,No Limit,Normal,1408.83,8,Multi-Entry,USD,,41120,8,1438.83,"BIG10 - $75,000 GTD",943
WPN,"HiThxBye",31397140,60.0,2024-04-07 20:25,290,6.0,H,No Limit,Normal,-60.0,261,,USD,,21339,8,,"Route 66 - $100,000 GTD [Day2]",
WPN,"HiThxBye",31420096,50.0,2024-04-07 14:48,387,5.0,H,No Limit,Normal,-50.0,219,Multi-Entry,USD,,34994,8,,"$25,000 GTD",169
WPN,"HiThxBye",31420097,100.0,2024-04-07 14:26,396,9.0,H,No Limit,Normal,300.03,14,Multi-Entry,USD,,33692,8,400.03,"Euro WarmUp - $50,000 GTD",197
WPN,"HiThxBye",31397199,60.0,2024-04-07 11:03,216,6.0,H,No Limit,Normal,6.0,46,Satellite Multi-Entry,USD,,16386,8,66.0,"Route 66 - $100,000 GTD [Flight]",67
WPN,"HiThxBye",31391692,50.0,2024-03-31 23:06,1124,5.0,H,No Limit,Normal,-50.0,285,Multi-Entry,USD,,43309,8,,"Special BIG10 - $75,000 GTD",594
WPN,"HiThxBye",31391684,100.0,2024-03-31 21:44,1577,9.0,H,No Limit,Normal,91.24,245,Multi-Entry,USD,,41949,8,191.24,"Sunday WarmUp - $250,000 GTD",990
WPN,"HiThxBye",31277566,30.0,2024-03-31 21:11,2336,3.0,H,No Limit,Normal,-63.0,763,Multi-Entry,USD,1,43607,8,,"Hi5 #216L - $125,000 GTD",1532
WPN,"HiThxBye",31359918,60.0,2024-03-31 19:52,282,6.0,H,No Limit,Normal,-60.0,272,,USD,,19359,8,,"Route 66 - $100,000 GTD [Day2]",
WPN,"HiThxBye",31391670,15.0,2024-03-31 17:35,947,1.5,H,No Limit,Normal,-15.0,377,Multi-Entry,USD,,36357,8,,"BIG10 - $20,000 GTD",405
WPN,"HiThxBye",31391675,100.0,2024-03-31 16:12,357,9.0,H,No Limit,Normal,-100.0,226,Multi-Entry,USD,,27770,8,,"$50,000 GTD",114
WPN,"HiThxBye",31359931,60.0,2024-03-31 14:15,228,6.0,H,No Limit,Normal,6.0,19,Satellite Multi-Entry,USD,,6300,8,66.0,"Route 66 - $100K GTD LAST CHANCE Hyper [Flight]",71
WPN,"HiThxBye",31359954,60.0,2024-03-31 13:42,307,6.0,H,No Limit,Normal,-60.0,93,Satellite Multi-Entry,USD,,16663,8,,"Route 66 - $100,000 GTD Last [Flight]",125
WPN,"HiThxBye",31379860,15.0,2024-03-28 17:08,605,1.5,H,No Limit,Normal,-15.0,128,Multi-Entry,USD,,34723,8,,"BIG10 - $12,500 GTD",262
WPN,"HiThxBye",31379861,50.0,2024-03-28 16:51,601,5.0,H,No Limit,Normal,-50.0,331,Multi-Entry,USD,,33704,8,,"Big Poker Thursdays - $40,000 GTD",354
WPN,"HiThxBye",31380001,30.0,2024-03-28 15:04,93,3.0,H,No Limit,Normal,-30.0,36,6-Max Multi-Entry,USD,,22771,6,,"$4,000 GTD 6-Max",27
WPN,"HiThxBye",31376075,30.0,2024-03-27 20:08,631,3.0,H,No Limit,Normal,-63.0,277,Multi-Entry,USD,1,36195,8,,"BIG10 - $25,000 GTD",298
WPN,"HiThxBye",31375650,50.0,2024-03-27 18:05,468,5.0,H,No Limit,Normal,34.67,67,Multi-Entry,USD,,38103,8,84.67,"BIG10 - $30,000 GTD",219
WPN,"HiThxBye",31375651,15.0,2024-03-27 16:42,653,1.5,H,No Limit,Normal,-15.0,204,Multi-Entry,USD,,33131,8,,"BIG10 - $12,500 GTD",248
WPN,"HiThxBye",31375818,30.0,2024-03-27 14:29,88,3.0,H,No Limit,Normal,-30.0,35,6-Max Multi-Entry,USD,,20649,6,,"$4,000 GTD 6-Max",32
WPN,"HiThxBye",31371605,30.0,2024-03-26 19:43,539,3.0,H,No Limit,Normal,-63.0,155,Multi-Entry,USD,1,34710,8,,"BIG10 - $25,000 GTD",282
WPN,"HiThxBye",31371229,50.0,2024-03-26 17:29,393,5.0,H,No Limit,Normal,-50.0,156,Multi-Entry,USD,,35982,8,,"BIG10 - $30,000 GTD",225
WPN,"HiThxBye",31371847,15.0,2024-03-26 17:23,277,1.5,H,No Limit,Normal,-15.0,83,Multi-Entry,USD,,21237,8,,"$5,000 GTD",90
WPN,"HiThxBye",31371230,15.0,2024-03-26 17:01,618,1.5,H,No Limit,Normal,21.38,43,Multi-Entry,USD,,34299,8,36.38,"BIG10 - $12,500 GTD",294
WPN,"HiThxBye",31371371,30.0,2024-03-26 14:20,93,3.0,H,No Limit,Normal,-30.0,50,6-Max Multi-Entry,USD,,20131,6,,"$4,000 GTD 6-Max",31
WPN,"HiThxBye",31367681,15.0,2024-03-25 17:44,292,1.5,H,No Limit,Normal,-15.0,86,Multi-Entry,USD,,22485,8,,"$5,000 GTD",109
WPN,"HiThxBye",31367008,15.0,2024-03-25 17:06,631,1.5,H,No Limit,Normal,-15.0,121,Multi-Entry,USD,,34616,8,,"BIG10 - $12,500 GTD",245
WPN,"HiThxBye",31359365,50.0,2024-03-24 23:09,1444,5.0,H,No Limit,Normal,-50.0,300,Multi-Entry,USD,,43482,8,,"Special BIG10 - $100,000 GTD",771
WPN,"HiThxBye",31359184,30.0,2024-03-24 20:35,1636,3.0,H,No Limit,Normal,48.32,166,Multi-Entry,USD,,41446,8,78.32,"BIG10 - $75,000 GTD",911
WPN,"HiThxBye",31359143,15.0,2024-03-24 17:33,1136,1.5,H,No Limit,Normal,-15.0,214,Multi-Entry,USD,,36232,8,,"BIG10 - $20,000 GTD",511
WPN,"HiThxBye",31332449,60.0,2024-03-24 13:43,372,6.0,H,No Limit,Normal,-60.0,175,Satellite Multi-Entry,USD,,16712,8,,"Route 66 - $100,000 GTD Last [Flight]",180
WPN,"HiThxBye",31347097,30.0,2024-03-20 19:24,564,3.0,H,No Limit,Normal,-63.0,178,Multi-Entry,USD,1,33564,8,,"BIG10 - $25,000 GTD",304
WPN,"HiThxBye",31346791,15.0,2024-03-20 17:18,636,1.5,H,No Limit,Normal,-15.0,213,Multi-Entry,USD,,35303,8,,"BIG10 - $12,500 GTD",242
WPN,"HiThxBye",31265929,30.0,2024-03-18 20:43,863,3.0,H,No Limit,Normal,-63.0,403,Multi-Entry,USD,1,38289,8,,"Hi5 #83H - $35,000 GTD Sour MegaMelon",476
WPN,"HiThxBye",31338784,15.0,2024-03-18 17:25,656,1.5,H,No Limit,Normal,-15.0,269,Multi-Entry,USD,,35750,8,,"BIG10 - $12,500 GTD",274
WPN,"HiThxBye",31331741,50.0,2024-03-17 23:16,1458,5.0,H,No Limit,Normal,-50.0,298,Multi-Entry,USD,,43914,8,,"Special BIG10 - $100,000 GTD",780
WPN,"HiThxBye",31331542,100.0,2024-03-17 22:37,1909,9.0,H,No Limit,Normal,-209.0,760,Multi-Entry,USD,1,45140,8,,"Sunday WarmUp - $300,000 GTD",1228
WPN,"HiThxBye",31333888,30.0,2024-03-17 20:20,1683,3.0,H,No Limit,Normal,-63.0,799,Multi-Entry,USD,1,40540,8,,"BIG10 - $75,000 GTD",914
WPN,"HiThxBye",31333863,15.0,2024-03-17 17:54,1100,1.5,H,No Limit,Normal,-15.0,696,Multi-Entry,USD,,37451,8,,"BIG10 - $20,000 GTD",551
WPN,"HiThxBye",31302714,60.0,2024-03-17 13:44,394,6.0,H,No Limit,Normal,-126.0,157,Satellite Multi-Entry,USD,1,16778,8,,"Route 66 - $100,000 GTD Last [Flight]",174
WPN,"HiThxBye",31323862,15.0,2024-03-14 17:34,270,1.5,H,No Limit,Normal,334.27,5,Multi-Entry,USD,,21890,8,349.27,"$5,000 GTD",97
WPN,"HiThxBye",31323248,15.0,2024-03-14 17:25,656,1.5,H,No Limit,Normal,-15.0,297,Multi-Entry,USD,,35728,8,,"BIG10 - $12,500 GTD",239
WPN,"HiThxBye",31323440,30.0,2024-03-14 14:48,97,3.0,H,No Limit,Normal,94.0,7,6-Max Multi-Entry,USD,,21799,6,124.0,"$4,000 GTD 6-Max",26
WPN,"HiThxBye",31319692,30.0,2024-03-13 19:50,568,3.0,H,No Limit,Normal,-63.0,253,Multi-Entry,USD,1,35143,8,,"BIG10 - $25,000 GTD",319
WPN,"HiThxBye",31319349,15.0,2024-03-13 16:44,640,1.5,H,No Limit,Normal,-15.0,217,Multi-Entry,USD,,33270,8,,"BIG10 - $12,500 GTD",252
WPN,"HiThxBye",31315831,15.0,2024-03-12 17:39,258,1.5,H,No Limit,Normal,-15.0,55,Multi-Entry,USD,,22198,8,,"$5,000 GTD",90
WPN,"HiThxBye",31315120,15.0,2024-03-12 17:30,572,1.5,H,No Limit,Normal,-15.0,216,Multi-Entry,USD,,36058,8,,"BIG10 - $12,500 GTD",253
WPN,"HiThxBye",31266497,30.0,2024-03-11 20:11,849,3.0,H,No Limit,Normal,-30.0,234,Multi-Entry,USD,,36408,8,,"Hi5 #13H - $35,000 GTD Sour MegaMelon",538
WPN,"HiThxBye",31311494,15.0,2024-03-11 17:43,275,1.5,H,No Limit,Normal,14.12,31,Multi-Entry,USD,,22382,8,29.12,"$5,000 GTD",98
WPN,"HiThxBye",31310532,15.0,2024-03-11 17:34,613,1.5,H,No Limit,Normal,-15.0,144,Multi-Entry,USD,,36240,8,,"BIG10 - $12,500 GTD",230
WPN,"HiThxBye",31266484,50.0,2024-03-11 17:25,761,5.0,H,No Limit,Normal,-50.0,159,Multi-Entry,USD,,35700,8,,"Hi5 #11H - $50,000 GTD Border Seize",454
WPN,"HiThxBye",31266123,50.0,2024-03-10 22:06,1915,5.0,H,No Limit,Normal,192.32,63,Multi-Entry,USD,1,39699,8,297.32,"Hi5 #7H - $150,000 GTD",1282
WPN,"HiThxBye",31302284,30.0,2024-03-10 20:38,1736,3.0,H,No Limit,Normal,-30.0,574,Multi-Entry,USD,,41599,8,,"BIG10 - $75,000 GTD",982
WPN,"HiThxBye",31301723,15.0,2024-03-10 17:37,1083,1.5,H,No Limit,Normal,-15.0,266,Multi-Entry,USD,,36476,8,,"BIG10 - $20,000 GTD",500
WPN,"HiThxBye",31306195,20.0,2024-03-10 12:30,98,2.0,H,No Limit,Turbo,-20.0,96,Satellite Multi-Entry,USD,,8728,8,,"Turbo Satellite - 7x $215 Tickets GTD",43
WPN,"HiThxBye",31301581,10.0,2024-03-09 15:35,87,1.0,H,No Limit,Normal,-10.0,85,Satellite Multi-Entry,USD,,14701,8,,"Mega Satellite - 5x $109 Tickets GTD",33
WPN,"HiThxBye",31271011,60.0,2024-03-09 15:31,73,6.0,H,No Limit,Normal,-126.0,63,Satellite Multi-Entry,USD,1,16004,8,,"Route 66 - $100,000 GTD [Flight]",29
WPN,"HiThxBye",31301582,20.0,2024-03-09 15:03,44,2.0,H,No Limit,Normal,-20.0,42,Satellite Multi-Entry,USD,,12794,8,,"Mega Satellite - 5x $215 Tickets GTD",24
WPN,"HiThxBye",31301347,20.0,2024-03-09 11:37,34,2.0,H,No Limit,Turbo,-20.0,15,Satellite Multi-Entry,USD,,8823,8,,"Turbo Satellite - 5x $215 Tickets GTD",16
WPN,"HiThxBye",31301346,10.0,2024-03-09 11:28,62,1.0,H,No Limit,Turbo,-10.0,14,Satellite Multi-Entry,USD,,8329,8,,"Turbo Satellite - 5x $109 Tickets GTD",30
WPN,"HiThxBye",31291162,50.0,2024-03-07 18:19,671,5.0,H,No Limit,Normal,63.51,58,Multi-Entry,USD,,38999,8,113.51,"Big Poker Thursdays - $40,000 GTD",381
WPN,"HiThxBye",31291959,15.0,2024-03-07 17:41,302,1.5,H,No Limit,Normal,-15.0,81,Multi-Entry,USD,,22319,8,,"$5,000 GTD",123
WPN,"HiThxBye",31291161,15.0,2024-03-07 16:49,651,1.5,H,No Limit,Normal,-15.0,174,Multi-Entry,USD,,33542,8,,"BIG10 - $12,500 GTD",281
WPN,"HiThxBye",31287540,30.0,2024-03-06 19:18,525,3.0,H,No Limit,Normal,-30.0,206,Multi-Entry,USD,,33216,8,,"BIG10 - $25,000 GTD",301
WPN,"HiThxBye",31287784,15.0,2024-03-06 17:33,281,1.5,H,No Limit,Normal,-15.0,139,Multi-Entry,USD,,21836,8,,"$5,000 GTD",98
